8.989060338011020113e-01 1.918596583422082780e-01 3.939007665602887731e-01
8.405986398979339302e-01 6.619896732082243551e-02 5.375980127636262873e-01
6.284600019084903844e-01 7.130192109910253873e-01 3.108723705299586970e-01
1.582045052190749201e-01 8.141635198974508381e-01 5.586672510507313394e-01
4.262947945414246043e-01 7.234453058809171555e-01 5.430466255725659996e-01
2.206231092740052191e-01 4.824139198198909573e-01 8.477041073501284663e-01
5.038941290624053826e-01 1.261744397942462237e-01 8.545002735160756036e-01
4.908115037994159602e-02 9.293889734778819633e-01 3.658239694923101637e-01
5.208357349372619849e-01 7.656696951229408077e-01 3.774653032832354094e-01
1.112693387114356974e-01 3.197441070477798908e-01 9.409478414189266227e-01
2.424843915278684925e-01 2.718374260095604011e-01 9.312925070491312463e-01
8.154966946974605280e-02 3.780830653600807389e-01 9.221728943627112152e-01
5.166350973283829751e-01 7.958668385188455430e-01 3.157279708142914365e-01
5.410768501563051336e-01 1.977585809044642984e-01 8.173905956784576210e-01
7.161822842451553983e-01 6.305243879057602641e-01 2.992021590655019603e-01
6.497440899218132060e-01 5.905896447022467299e-01 4.785775686157349718e-01
1.940207030999550053e-01 3.027334172887304331e-01 9.331175943177186793e-01
8.508065787792411516e-01 5.223554355166916130e-01 5.720982863224148562e-02
1.619485976427828267e-01 9.654471107778301864e-01 2.041678917270691451e-01
7.144625263410485649e-01 3.102299078731854398e-02 6.989856024962005643e-01
3.609180884396467892e-01 6.029556093094405878e-01 7.114651549017370069e-01
2.347314137643453646e-01 9.478332962763037495e-01 2.156692047145076785e-01
4.385904238970881469e-02 9.978036989916488908e-01 4.964033319026479180e-02
5.332207250459162218e-01 8.455819424740451673e-01 2.582318615755919283e-02
6.302148336185461885e-02 4.198785872914822526e-01 9.053895650873057255e-01
5.806285104482739046e-01 7.550188610703714165e-01 3.046589113789680558e-01
6.888740734769499552e-01 5.384983662943134686e-01 4.852545933730347261e-01
9.882259952870654507e-01 1.007745093342415355e-01 1.151254989449851107e-01
2.748048759584039713e-01 1.860428360875235609e-01 9.433293927838765081e-01
9.690355023296534087e-01 2.457751065427137005e-01 2.376535774260621348e-02
8.752189323910704033e-01 1.874413393060657684e-01 4.459344847658489042e-01
5.772014502618381115e-01 5.237373707203534234e-01 6.265282534144505089e-01
1.184025424232177520e-01 4.939569480387659972e-01 8.613868883561822676e-01
3.352491932878925440e-01 4.922882405021891672e-01 8.032809388147311713e-01
3.587301718528396188e-02 7.709622032421813431e-01 6.358698041344517105e-01
2.019768677790960698e-01 4.317521244150900328e-01 8.790878499588093975e-01
8.788537514010197338e-01 4.461332631632388690e-01 1.690597383994040248e-01
3.855368330975960101e-01 1.040647345774439181e-01 9.168052581341374907e-01
6.180208001754024932e-02 3.159844354481719519e-01 9.467493540848104239e-01
6.775683478314914465e-01 1.077436880697607430e-01 7.275248667214263554e-01
8.475027370630355827e-01 4.738412300725950987e-01 2.391936440500727068e-01
5.582235171413734570e-02 4.817628701769926525e-01 8.745218133173862096e-01
9.587515935774254539e-03 5.917434134587977734e-01 8.060693594017276364e-01
9.691519022228181068e-01 1.467109600710475581e-01 1.980416234353903626e-01
5.362199917723269316e-01 7.127228555867626270e-01 4.522104062800150204e-01
6.784857585853684148e-01 8.477711477665439421e-02 7.297053625998531912e-01
9.400013511215072892e-01 2.411617193742352505e-01 2.413265111797776030e-01
6.871091784816979464e-01 7.106832049745044344e-01 1.510309869310688391e-01
8.954639698755592625e-02 3.776302995725530631e-02 9.952664951433835006e-01
1.028085755735192452e-01 9.838654129760744382e-01 1.464214667935079817e-01
4.090712418339993717e-02 5.905009678329182776e-01 8.059995125181099729e-01
8.925222788556276265e-01 3.153044833812032044e-01 3.224702536763193739e-01
1.890476668133947435e-01 7.632140238164477619e-01 6.178716157279910970e-01
8.612418183611861844e-01 3.374043031303053386e-01 3.800274549753880904e-01
5.528145730990550316e-02 7.924402806133131749e-01 6.074391839017191375e-01
4.596977271436199497e-01 8.880171846740009256e-01 1.017248163680910429e-02
6.958754217307795420e-01 1.270461694912198014e-01 7.068356727334988987e-01
2.320190417884147593e-01 2.113398029312112958e-01 9.494749348690477708e-01
6.805810780350436684e-02 9.298932022183483692e-01 3.614785283115894976e-01
9.280323276216426720e-01 3.511396761438135838e-01 1.243258892056430809e-01
7.898483900886698050e-01 5.228960402829374576e-01 3.204984426339091419e-01
9.685636798088129717e-01 1.529793262772926599e-01 1.961675913267968141e-01
5.765732209881422321e-01 4.390291478089122790e-01 6.890694654485417514e-01
6.305720335540681010e-01 7.679695607883418873e-01 1.122571343035646263e-01
1.072837916680399045e-01 8.507535250017574935e-01 5.144984234595988415e-01
2.398166023241521672e-01 9.699466653335855337e-01 4.112740762505090464e-02
8.977154779209614577e-02 9.078523380583561897e-01 4.095670903392844009e-01
2.814807161238450650e-01 5.384754567797226388e-01 7.942372371629753403e-01
7.294127506560942331e-01 3.667356121159523474e-01 5.774617130046360014e-01
6.213807179422049520e-01 6.665623242963775175e-01 4.118017377309630689e-01
9.773583281207685047e-01 1.725392485330760894e-01 1.224781865011790039e-01
8.881306378107818311e-01 2.351990186433756680e-01 3.948485682017940923e-01
1.439220988288108724e-02 8.676196046253010774e-01 4.970202067969906046e-01
2.495146204955352998e-01 4.749953106121576063e-01 8.438731593405662812e-01
2.865330681274157465e-01 6.028813451294401382e-01 7.446025010463011018e-01
6.455491520646700065e-01 1.050654801832650448e-01 7.564572275697057924e-01
1.699879350694919744e-01 3.086967548954210327e-01 9.358474317151522781e-01
4.152943867995245730e-01 3.233803844846241948e-01 8.502680161122040392e-01
9.304425690092852363e-01 2.713700828846355995e-01 2.462415559782456520e-01
5.941053284085351383e-01 6.788012543521616537e-01 4.315874370814313243e-01
9.606120189377767016e-01 2.774514675498914729e-01 1.565989229529135898e-02
5.783828949700949851e-01 1.527745499213545854e-01 8.013321182271053722e-01
4.298724842180208505e-02 6.928271421050732348e-01 7.198212608944243307e-01
3.128185954759044596e-01 9.463276785884284781e-01 8.129238009751306449e-02
2.596519039276156682e-01 9.253742789986653117e-01 2.761581658297733166e-01
7.556107197362084138e-01 3.449542156285713423e-02 6.541119981401731787e-01
4.480928476060311860e-01 3.897325562359799100e-01 8.045628219934641834e-01
9.293163103363107913e-01 1.050474977589337666e-01 3.540285561328245789e-01
7.317274911778833824e-01 4.505615923965593517e-01 5.114382955074808779e-01
5.019511262933276097e-01 6.370327425398701893e-01 5.850079928898334058e-01
2.878350000130905917e-01 8.435733143694250646e-01 4.533597644820803185e-01
6.601504361878903770e-01 5.612223598551575598e-01 4.992302719182262760e-01
7.584355387048523633e-01 5.338087421922670384e-01 3.739301544253820775e-01
2.635561287760027072e-01 7.835636437051802794e-01 5.626421449270114783e-01
3.562278381915701675e-01 7.042474375307987700e-01 6.141150332215165042e-01
4.259761190300383471e-01 6.965091697330737519e-01 5.774247331850712595e-01
4.218094547690388191e-02 9.857659943357373056e-01 1.627457288224476717e-01
7.107560726690669295e-01 6.624340879097383450e-01 2.366577366984590480e-01
6.718935188724682872e-01 7.022571628490265061e-01 2.353592499231932089e-01
4.549285539914507681e-01 7.899474516546154401e-01 4.111241106863314787e-01
8.663577596234015576e-01 3.120221204396807502e-01 3.899569574922926996e-01
8.528061825728384671e-01 2.554724495066462708e-01 4.554727681306715570e-01
9.653044433929208745e-01 2.536384984379241869e-01 6.208738741514490539e-02
1.314740086213123382e-01 5.339493700549414745e-01 8.352320966503706812e-01
3.068134968353432579e-01 9.470129750025909621e-01 9.503632640422672584e-02
7.420779784593809492e-01 6.694095725236492989e-01 3.480083475067267257e-02
7.815365082381355855e-01 4.043443838625221387e-01 4.750855770593124250e-01
6.673921540262984786e-01 1.688484080209042351e-02 7.445150199258746548e-01
3.724726211407477505e-01 3.247833433142995330e-01 8.693560412202395726e-01
2.987861395018467370e-01 2.180525379806906305e-01 9.290747728368058400e-01
9.364961273829826294e-02 4.158487189089749569e-01 9.045991338796047776e-01
6.562728239653834450e-01 2.959521085565455234e-01 6.940593130024520496e-01
7.512282801302776480e-01 6.424146753813010369e-01 1.515237802697743663e-01
6.640103810474389245e-01 1.689932983998457816e-01 7.283759187103702182e-01
6.659043232137328294e-01 7.287339321794695790e-01 1.597444472133816851e-01
7.811726790225513584e-02 2.270191972870960195e-01 9.707522735067943831e-01
9.383151356263240706e-01 1.234690271891818319e-01 3.229862312537642444e-01
3.705663580138877089e-01 9.287949812872411393e-01 4.522946380018866980e-03
1.050696961044502581e-01 2.762992812949872090e-01 9.553109787479634463e-01
2.986985097738663053e-01 6.708887386962840704e-01 6.787396412096323717e-01
9.646667640888293427e-01 2.429122227219407681e-01 1.020376710566882339e-01
5.478051352023078913e-01 6.117025193266669714e-01 5.707272217928540670e-01
2.328159698316766696e-02 3.970305248107749985e-01 9.175100705770995457e-01
5.516366715169332968e-01 6.254666680681797430e-01 5.518047025655077320e-01
7.612925231581860741e-01 3.615362195996825734e-01 5.382613269602534167e-01
2.620061434498675568e-01 9.358744932972387076e-01 2.355667922058714003e-01
3.331335131940207361e-01 9.006103463611146998e-01 2.791470336835449872e-01
1.434557053522513351e-02 9.902014298163365202e-01 1.389076419629312609e-01
6.628383094928665953e-01 7.482811172346995887e-01 2.684669548806167469e-02
8.399266640585634214e-01 5.363972667057813615e-01 8.246921409847529638e-02
9.298178375256452854e-01 2.840930302801065177e-01 2.339443078285926292e-01
6.418156710226280426e-01 3.309709032456000233e-01 6.917592830129315473e-01
5.090110776924072766e-01 7.590151824509796530e-01 4.059601896680512523e-01
3.172070082938526214e-01 9.365500285467439623e-01 1.491769349408834378e-01
1.114558299896286492e-01 4.605065559283099685e-01 8.806311997132336700e-01
8.671788777082367616e-01 3.307750623026316505e-01 3.722749685586891899e-01
6.624544666358022083e-01 5.833009366839934096e-01 4.700149964605925268e-01
8.720214205015911491e-01 4.538858632531905801e-01 1.832109858204284958e-01
2.039179669712397336e-01 9.643927306350701389e-01 1.684165189182745825e-01
2.479097577670727748e-01 7.352196925217802104e-01 6.308666703290404243e-01
3.310557490623658450e-02 9.930529918419732649e-01 1.129149073587433355e-01
4.505447793566552117e-01 1.176862917261769503e-01 8.849629023491346613e-01
3.471117304654781632e-01 9.272180645833479895e-01 1.406417693417265913e-01
5.100190814980051224e-01 6.976890352746175639e-01 5.031009307937172048e-01
3.368089245984304259e-01 7.894982366293068488e-01 5.130811657721064956e-01
6.561087445314237598e-01 2.910713165127197244e-01 6.962749486036038382e-01
9.327614714789232986e-01 3.479328080495311948e-01 9.433344267671808780e-02
8.983897580878962286e-01 3.519251057625102375e-01 2.627633203033049591e-01
5.321610514339456532e-01 6.529488478840680399e-01 5.389456534601477777e-01
1.911565157943136140e-01 2.800035967676132720e-01 9.407747723374485505e-01
7.872837863206585407e-01 4.942595930442090224e-01 3.686349067578658656e-01
4.563924911979433952e-01 3.809901565677611401e-01 8.040848180239493770e-01
7.508127353751380406e-01 6.076530891025044845e-01 2.589168972907844868e-01
7.385292692585575525e-01 6.298211281075991597e-01 2.406239078680504628e-01
2.517017514535155875e-01 7.362448352081894798e-02 9.650003439074648082e-01
2.614109380448476627e-01 7.096126296560436586e-01 6.543043919332556246e-01
5.407460711920261121e-01 7.840887385805226373e-01 3.046285221734711390e-01
8.578920402547275392e-01 4.517222928996587616e-01 2.448840896527491318e-01
7.992579647989610514e-01 5.954363211110098586e-01 8.150026507447082069e-02
4.673077670455033639e-01 8.301278512588728953e-01 3.041565409838694056e-01
6.972078738203442427e-02 5.031942591769237305e-01 8.613562267367758096e-01
2.363224280293912682e-01 6.346023280645896048e-01 7.358203552670286030e-01
8.858904862041774853e-02 2.067262574206006065e-01 9.743799233140021387e-01
6.368211769360022645e-01 6.029343834968738935e-01 4.805506402067211691e-01
9.559707679801410229e-01 2.277652857524012364e-01 1.850482784939814773e-01
6.837698797437020692e-01 6.902530641593486171e-01 2.366631762102273662e-01
5.616732863017837724e-02 2.772420197791253260e-01 9.591569702938829156e-01
3.985710026210692036e-01 7.531979941071607065e-01 5.232914460819945157e-01
9.473152106708138120e-01 3.125751816401896588e-01 6.993316419492298652e-02
5.067673625797938231e-01 6.595742385509735239e-01 5.551113978867875387e-01
8.517694223440606116e-01 2.469201102695862959e-01 4.620814974700031552e-01
1.663198632499143237e-01 9.744420449604188628e-01 1.509980268145468818e-01
8.518817208337291502e-01 1.160569621158732793e-02 5.236056163992214296e-01
6.842767610733891948e-01 7.067275638700812879e-01 1.797260824732243578e-01
2.110579035301111961e-01 4.477247715168797826e-01 8.689056855192235362e-01
4.616463642170663961e-01 8.853476479300820268e-01 5.515593086727171857e-02
5.825844879643528040e-01 5.967239041284084361e-02 8.105766590555950613e-01
9.873591013750027123e-01 1.511344294222135010e-01 4.775342055988363726e-02
3.998798181567403964e-01 7.691831790257867840e-02 9.133343875065529360e-01
4.978491595158964778e-01 3.973675586869333531e-01 7.708730360263627013e-01
4.645172833059813544e-01 8.082810240443916161e-01 3.618086230036263173e-01
4.814856559379245837e-01 8.596165379256494044e-01 1.709706724872632477e-01
8.229072770100924750e-01 5.194973712769556107e-01 2.301001840072444959e-01
9.567906575952794812e-01 1.388455222794264809e-01 2.554869047159677997e-01
3.176287825572622903e-01 4.324139844212346317e-02 9.472286619143029940e-01
5.118120709605559204e-01 6.278408371664174759e-01 5.863994263343365043e-01
4.289791839879491531e-01 4.366178823742835613e-01 7.907854857646475777e-01
7.809799848863941962e-01 5.603835220027084674e-01 2.757545493272731130e-01
1.602407380307595552e-01 8.831008988180630848e-01 4.409713237639003025e-01
5.811637139775496230e-01 5.308621688742716227e-01 6.167933975116183243e-01
3.674015222719358847e-02 7.244462302753854610e-01 6.883515240442965588e-01
7.548236018672510594e-01 1.450604893234767878e-01 6.396864735957631387e-01
8.646127145093577271e-01 4.566491937921761113e-01 2.095623241847524021e-01
1.704082358826058685e-01 9.070599983533614852e-01 3.849716775693742266e-01
5.968708237329191091e-01 7.934969278022542261e-01 1.187764511372961795e-01
9.898152074510824239e-01 2.133881981734976271e-02 1.407498130278450887e-01
1.056827535543814964e-02 6.048913505079410724e-01 7.962378825682000505e-01
6.555492283176493906e-01 3.215166535419102245e-01 6.832878242346672737e-01
1.615271016173300545e-01 9.844575468310642341e-01 6.893717379228446462e-02
2.696265244896334790e-01 1.884687744775590257e-01 9.443416004489944005e-01
2.702948731019926831e-01 1.692986634211054719e-01 9.477756296395285496e-01
6.129388115240502755e-01 6.149854089069239915e-01 4.960836221435536708e-01
8.128369825036637630e-01 5.791761527612097060e-01 6.205661888197488291e-02
2.388851266652211314e-01 6.729165524761802075e-01 7.000837161809390086e-01
1.303911541048209145e-02 2.903368549091536188e-01 9.568356662200532270e-01
9.607433334109889422e-01 1.123900173096523264e-01 2.536547482612485083e-01
3.820848619943464919e-01 5.364037078761876298e-01 7.525172558894837049e-01
5.281042009212291166e-01 6.792677422526658404e-01 5.096089552826914559e-01
9.256391932510764364e-02 2.508426210278613677e-01 9.635921856859610557e-01
3.884168505442259778e-01 7.107731078837098426e-01 5.864588129806188599e-01
9.030146678496262513e-01 1.167624375178971802e-01 4.134380761774471003e-01
5.184897441845787158e-01 6.960207253682701434e-02 8.522464060786576479e-01
1.715773187101798658e-01 4.424761447697194705e-01 8.802136587294880909e-01
5.411579159243041781e-01 1.407821176367183569e-01 8.290527759957052600e-01
1.955634213781355379e-01 6.208245714642035562e-01 7.591651992057891762e-01
7.704427706256700148e-02 9.876511459016807937e-01 1.364162503919644776e-01
1.428312914969851188e-01 9.800691755073495104e-01 1.380711171449245100e-01
6.665399692824723610e-02 8.010936829067270004e-01 5.948160689662186362e-01
8.959393442272806096e-01 1.528499889746781082e-01 4.170486450475905937e-01
8.499671904278803536e-02 9.910148915952874393e-01 1.032716920958594020e-01
7.771407803150822691e-01 2.197592746211254056e-01 5.897101565932723055e-01
3.720074585255406935e-03 8.768024012456404614e-01 4.808364693063111317e-01
6.085034286392917990e-02 8.068761661118074580e-01 5.875781550858174551e-01
6.165194881063184029e-01 3.822135875083436107e-01 6.883432968433156329e-01
8.631959953788361783e-01 1.543513261843704465e-01 4.806956850930391711e-01
7.568956748489988895e-01 5.445690220780167179e-01 3.613219030004564125e-01
7.447668064703717450e-01 6.581355383571946271e-01 1.103631149035291664e-01
6.286241243881244278e-01 5.479051833804280403e-01 5.519344347493853054e-01
3.182234562154270807e-01 9.261661704633368242e-01 2.023612033063295901e-01
4.203340651906158909e-01 5.461447204556509893e-01 7.246000399936161074e-01
2.497926612827042203e-01 9.013027850034615041e-01 3.539165383452827496e-01
2.203341656362095835e-01 5.673053551588240762e-01 7.934843977429648643e-01
1.598893175349062890e-02 8.949260842256504533e-01 4.459278616928148975e-01
5.190309562610447847e-01 5.023804561988539641e-01 6.915350632268596476e-01
5.016264985125766795e-01 1.883094881284022026e-01 8.443402114496448840e-01
4.325628924297729161e-01 7.168797557765109740e-01 5.467840157233920806e-01
8.191311805519679856e-01 4.374972280459392682e-01 3.709720804853903209e-01
8.430398909183384193e-01 2.055943908233381634e-01 4.970057230881519961e-01
4.062790363283201867e-01 7.156396611314382872e-01 5.681524619816512578e-01
9.474208806920348946e-01 2.136868750507744663e-01 2.381839504663651186e-01
2.835210083221225696e-01 3.756493429844288134e-01 8.823284019883830265e-01
3.840465474368676135e-01 2.181762193758477741e-01 8.971663093878881057e-01
8.470934471633791985e-01 4.128507588524307770e-01 3.346445019536935517e-01
5.541620643922392508e-01 4.802186392884441601e-01 6.799223962103961849e-01
7.919161935268939079e-01 1.960121382214543295e-01 5.783147794235666828e-01
8.082121914493408665e-01 5.104686017833400813e-01 2.936236710246902804e-01
2.902784152858843281e-01 9.346552705115031001e-01 2.053240534476775681e-01
8.874182844339517651e-01 1.994541147797303793e-01 4.155801301190136243e-01
8.006771096499033513e-01 3.941279498659436276e-01 4.511976564845446847e-01
1.572911484307190980e-02 9.789785162020721021e-01 2.033559926853465150e-01
6.970750288248084292e-01 5.478029930725507590e-01 4.625994865644009191e-01
1.296292766985655646e-02 4.293250322851833722e-01 9.030570187754216605e-01
2.335142655108831400e-01 6.636650914760986453e-01 7.106474049477240484e-01
4.683646478609078678e-01 8.832281077656335411e-01 2.329519879430571455e-02
8.452577512466701026e-02 8.899094483441902792e-01 4.482371772703743762e-01
3.453061351142123203e-01 9.267065646637281384e-01 1.482518669752145857e-01
8.405862874362207693e-01 1.303917956206127604e-01 5.257496295852462920e-01
6.932923626055024213e-01 7.010350341667881402e-01 1.670197019026521401e-01
6.799025187582213858e-01 1.670390275759621804e-02 7.331122319392109343e-01
2.935626306004337494e-01 2.330632176537147660e-01 9.270935866954589377e-01
5.174043296017231952e-02 4.011389102436191401e-01 9.145548109794489067e-01
6.049057282521863588e-02 4.507051708089091502e-01 8.906209853834509138e-01
6.087558830391865544e-02 5.524560394348747294e-02 9.966153149503428343e-01
4.869631440244249765e-01 7.097745986092428572e-01 5.090058109009515386e-01
4.709819142252691937e-01 2.610234860017622838e-01 8.426403599568377256e-01
1.692503350906645609e-01 2.947852335518325595e-01 9.404552036920680314e-01
5.939277523137889148e-01 7.806785928341739567e-01 1.943984560688300223e-01
1.524908963822983743e-01 5.763995554679911953e-02 9.866226036560716839e-01
2.944647277846260680e-01 7.804753847384552357e-01 5.514967795990165511e-01
3.910678730225988220e-01 6.508008625660915980e-01 6.507873354428553858e-01
8.880073764737371755e-01 6.188347666959317928e-02 4.556460629079482905e-01
9.394967851642096468e-01 3.404459848078560946e-01 3.797791587652006584e-02
8.323294767376199221e-02 6.291088369301673922e-01 7.728482048357936396e-01
7.296176868502245449e-01 6.180662565017989163e-01 2.926638577091131288e-01
9.847164010988698202e-01 6.906311125648503801e-02 1.598871354126530642e-01
8.094395516144065050e-01 3.581074448628178142e-01 4.653672423109432299e-01
9.527859630565264082e-01 3.024142774224459762e-01 2.728577309711485710e-02
2.817305488681792203e-01 6.159304287860088989e-01 7.357021168447988035e-01
6.361256733094543536e-01 1.839882986778886564e-01 7.493279880707842677e-01
2.272646518768105528e-01 5.868115822871794451e-01 7.771762637271732999e-01
6.864941053169716367e-01 6.341140735785014693e-01 3.558443269952880073e-01
4.741437803592618572e-01 6.554106664641063951e-01 5.878984043452610830e-01
8.256228304666086704e-01 4.228486441330958079e-01 3.735585174602607528e-01
4.367640862944693336e-01 7.580492711266902939e-01 4.843536264627848476e-01
4.183677202064484124e-01 8.942727558852443526e-01 1.588857727131951503e-01
